antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({21137, 47209})",frozenset({30391}),0.01231110215595406,0.02473302438041507,0.0012794680636711666,0.10392798690671032,4.201992660024467,1.0,0.0009749772738981744,1.0883801316960118,0.7715158817575638,0.03577464788732394,0.08120336739176764,0.07782957390142034
"frozenset({21137, 30391})",frozenset({47209}),0.004926455772718114,0.0659983880717308,0.0012794680636711666,0.25971370143149286,3.9351521911295957,1.0,0.0009543299237650981,1.261676210588187,0.7495729603440456,0.01837118472443223,0.2074036178158537,0.1395500273300038
"frozenset({47209, 30391})",frozenset({21137}),0.005289139633286318,0.08198670159177916,0.0012794680636711666,0.24190476190476193,2.9505365773736383,1.0,0.0008458289508796689,1.2109471901113467,0.6645937247918452,0.014878163074039363,0.17420015656665427,0.1287552809278049
frozenset({21137}),"frozenset({47209, 30391})",0.08198670159177916,0.005289139633286318,0.0012794680636711666,0.015605799950847874,2.9505365773736383,1.0,0.0008458289508796689,1.0104802124159675,0.7201187574605784,0.014878163074039363,0.010371516717690384,0.1287552809278049
frozenset({47209}),"frozenset({21137, 30391})",0.0659983880717308,0.004926455772718114,0.0012794680636711666,0.01938635322851473,3.9351521911295952,1.0,0.0009543299237650981,1.014745764046221,0.7985855835586807,0.01837118472443223,0.014531486179773132,0.1395500273300038
frozenset({30391}),"frozenset({21137, 47209})",0.02473302438041507,0.01231110215595406,0.0012794680636711666,0.05173116089613035,4.201992660024467,1.0,0.0009749772738981744,1.0415705516353664,0.78134263742315,0.03577464788732394,0.03991141221312041,0.07782957390142034
"frozenset({13176, 21137})",frozenset({30391}),0.018889784404593997,0.02473302438041507,0.0014406608905903687,0.07626666666666666,3.083596469789545,1.0,0.000973459392370761,1.0557884406967217,0.6887129915830434,0.03415333174110341,0.052840548869720914,0.06725756958587915
"frozenset({13176, 30391})",frozenset({21137}),0.006488011283497884,0.08198670159177916,0.0014406608905903687,0.2220496894409938,2.7083622725378524,1.0,0.0009087302455661315,1.180041046257274,0.6348923648753291,0.01655284176409307,0.1525718506388473,0.11981078721250968
"frozenset({21137, 30391})",frozenset({13176}),0.004926455772718114,0.11955470481563571,0.0014406608905903687,0.29243353783231085,2.446022833507641,1.0,0.00085167992489577,1.2443287553328155,0.5940998791228109,0.011708834848112666,0.19635386089543985,0.15224188057032245
frozenset({13176}),"frozenset({21137, 30391})",0.11955470481563571,0.004926455772718114,0.0014406608905903687,0.012050223308334034,2.4460228335076404,1.0,0.00085167992489577,1.0072106575695288,0.6714478180270634,0.011708834848112666,0.0071590362108841284,0.15224188057032245
frozenset({21137}),"frozenset({13176, 30391})",0.08198670159177916,0.006488011283497884,0.0014406608905903687,0.01757188498402556,2.7083622725378524,1.0,0.0009087302455661315,1.0112821218480168,0.6871067958840396,0.01655284176409307,0.011156255612825272,0.11981078721250968
frozenset({30391}),"frozenset({13176, 21137})",0.02473302438041507,0.018889784404593997,0.0014406608905903687,0.05824847250509165,3.083596469789545,1.0,0.000973459392370761,1.0417930706257448,0.6928393645505364,0.03415333174110341,0.04011647975412432,0.06725756958587915
"frozenset({21137, 21903})",frozenset({30391}),0.011887970985291155,0.02473302438041507,0.0010679024783397139,0.08983050847457627,3.6320066277745178,1.0,0.0007738770021268408,1.0715223754479613,0.7333886084520915,0.030036837631056953,0.06674837323677951,0.06650384894197245
"frozenset({30391, 21903})",frozenset({21137}),0.005057424944589966,0.08198670159177916,0.0010679024783397139,0.21115537848605578,2.575483272121639,1.0,0.0006532608885847961,1.1637441308104215,0.6148328274910234,0.01242090461682681,0.14070458142408968,0.11209034591542898
"frozenset({21137, 30391})",frozenset({21903}),0.004926455772718114,0.07532742292967963,0.0010679024783397139,0.2167689161554192,2.8776892627506903,1.0,0.0006968052608038148,1.180587180645918,0.6557293858502123,0.013486005089058525,0.15296386713865215,0.11547286251799314
frozenset({21903}),"frozenset({21137, 30391})",0.07532742292967963,0.004926455772718114,0.0010679024783397139,0.014176808880567071,2.8776892627506903,1.0,0.0006968052608038148,1.0093833794854683,0.7056540663283105,0.013486005089058525,0.009296150180570083,0.11547286251799314
frozenset({21137}),"frozenset({30391, 21903})",0.08198670159177916,0.005057424944589966,0.0010679024783397139,0.013025313344802163,2.5754832721216387,1.0,0.0006532608885847961,1.0080730423058923,0.6663556591971038,0.01242090461682681,0.008008390232741271,0.11209034591542898
frozenset({30391}),"frozenset({21137, 21903})",0.02473302438041507,0.011887970985291155,0.0010679024783397139,0.04317718940936864,3.6320066277745178,1.0,0.0007738770021268408,1.0327011627207792,0.743047928484904,0.030036837631056953,0.031665658857809253,0.06650384894197245
frozenset({11520}),frozenset({13176}),0.01233125125931896,0.11955470481563571,0.002992141849687689,0.2426470588235294,2.0295902130971206,1.0,0.0015178827453723746,1.1625297101463452,0.5136233195721547,0.02321400656557761,0.13980693028988053,0.13383722284734237
frozenset({13176}),frozenset({11520}),0.11955470481563571,0.01233125125931896,0.002992141849687689,0.025027386871155303,2.0295902130971206,1.0,0.0015178827453723746,1.0130220433280608,0.5761740157401137,0.02321400656557761,0.01285464952497935,0.13383722284734237
frozenset({11520}),frozenset({27966}),0.01233125125931896,0.04269595003022365,0.0010880515817046142,0.08823529411764706,2.0665963412264388,1.0,0.0005615570941265994,1.0499463773862063,0.5225563398479471,0.02017183414269705,0.047570407843632506,0.05685950642644977
frozenset({27966}),frozenset({11520}),0.04269595003022365,0.01233125125931896,0.0010880515817046142,0.02548371873525248,2.0665963412264388,1.0,0.0005615570941265994,1.0134964060927376,0.5391312888945017,0.02017183414269705,0.013316678788008091,0.05685950642644977
frozenset({11520}),frozenset({47209}),0.01233125125931896,0.0659983880717308,0.001843642957888374,0.14950980392156862,2.2653553865447873,1.0,0.001029800251865822,1.0981920970222878,0.5655419989578937,0.02410432033719705,0.08941249649176349,0.088722235192352
frozenset({47209}),frozenset({11520}),0.0659983880717308,0.01233125125931896,0.001843642957888374,0.027934666463135402,2.2653553865447877,1.0,0.001029800251865822,1.0160518173681221,0.5980376814531065,0.02410432033719705,0.015798227111783632,0.088722235192352
frozenset({11520}),frozenset({21903}),0.01233125125931896,0.07532742292967963,0.0017932701994761234,0.1454248366013072,1.9305696510693797,1.0,0.0008643888206132595,1.0820260366482526,0.4880362682637564,0.020884665024052566,0.07580782150339119,0.08461558802112973
frozenset({21903}),frozenset({11520}),0.07532742292967963,0.01233125125931896,0.0017932701994761234,0.023806339440952253,1.9305696510693797,1.0,0.0008643888206132595,1.0117549300361792,0.5212852444952292,0.020884665024052566,0.011618357061782618,0.08461558802112973
frozenset({11520}),frozenset({47766}),0.01233125125931896,0.05419101349989926,0.001309691718718517,0.10620915032679738,1.9599033763595293,1.0,0.0006414487152541135,1.058199451075067,0.4958856558187416,0.020083423451259075,0.054998564794132024,0.06518860565233715
frozenset({47766}),frozenset({11520}),0.05419101349989926,0.01233125125931896,0.001309691718718517,0.024168060977876927,1.9599033763595293,1.0,0.0006414487152541135,1.0121299675130735,0.5178326408309045,0.020083423451259075,0.011984594767881837,0.06518860565233715
frozenset({11520}),frozenset({47626}),0.01233125125931896,0.047350392907515616,0.0010074551682450132,0.08169934640522876,1.7254206647197887,1.0,0.00042356557607496365,1.0374049102145915,0.425680362315884,0.017170329670329672,0.03605623016267985,0.05148797107495481
frozenset({47626}),frozenset({11520}),0.047350392907515616,0.01233125125931896,0.0010074551682450132,0.021276595744680854,1.725420664719789,1.0,0.00042356557607496365,1.0091398084959133,0.4413282571912014,0.017170329670329672,0.009057028985444342,0.05148797107495481
frozenset({11520}),frozenset({22935}),0.01233125125931896,0.03471690509772315,0.0010578279266572638,0.08578431372549021,2.470966622284434,1.0,0.0006297250469513084,1.0558592566223297,0.6027325239124988,0.02300109529025192,0.05290407435648401,0.05812721199913513
frozenset({22935}),frozenset({11520}),0.03471690509772315,0.01233125125931896,0.0010578279266572638,0.03047011027278004,2.4709666222844335,1.0,0.0006297250469513084,1.0187089219276824,0.616710352498442,0.02300109529025192,0.018365326468604868,0.05812721199913513
frozenset({11520}),frozenset({24852}),0.01233125125931896,0.1486903082812815,0.001994761233125126,0.16176470588235292,1.0879303954117725,1.0,0.000161223681883049,1.0155975269626818,0.08183264774720964,0.012543554006968638,0.015357980448543215,0.08759012447041285
frozenset({24852}),frozenset({11520}),0.1486903082812815,0.01233125125931896,0.001994761233125126,0.013415543058472795,1.0879303954117725,1.0,0.000161223681883049,1.0010990359634442,0.09494024277281268,0.012543554006968638,0.0010978294094415278,0.08759012447041285
frozenset({11520}),frozenset({21137}),0.01233125125931896,0.08198670159177916,0.0016723755792867217,0.13562091503267973,1.6541818660781262,1.0,0.0006613769620356872,1.062049411390985,0.40040909486409476,0.018051326663766857,0.05842422275788273,0.07800952362594911
frozenset({21137}),frozenset({11520}),0.08198670159177916,0.01233125125931896,0.0016723755792867217,0.020398132219218483,1.6541818660781265,1.0,0.0006613769620356872,1.0082348566547494,0.43079065455209925,0.018051326663766857,0.008167597658815402,0.07800952362594911
frozenset({11520}),frozenset({27845}),0.01233125125931896,0.041839613137215396,0.0010376788232923635,0.08415032679738563,2.011259676838068,1.0,0.0005217440411046581,1.046198317145449,0.5090767132501751,0.019529768676526355,0.0441582789690401,0.05447583761010625
frozenset({27845}),frozenset({11520}),0.041839613137215396,0.01233125125931896,0.0010376788232923635,0.02480134842282687,2.011259676838068,1.0,0.0005217440411046581,1.0127872379061849,0.5247546937680105,0.019529768676526355,0.012625788939265121,0.05447583761010625
frozenset({42736}),frozenset({24852}),0.011273423332661696,0.1486903082812815,0.002468265162200282,0.2189454870420018,1.4724933290730469,1.0,0.0007920163714814227,1.0899491361936453,0.3245384348092259,0.01567197594831446,0.08252599429342965,0.1177727638475813
frozenset({24852}),frozenset({42736}),0.1486903082812815,0.011273423332661696,0.002468265162200282,0.016600040653160782,1.4724933290730466,1.0,0.0007920163714814227,1.0054165319714239,0.376924847405501,0.01567197594831446,0.005387351211346321,0.1177727638475813
frozenset({42736}),frozenset({47766}),0.011273423332661696,0.05419101349989926,0.0011988716502115656,0.1063449508489723,1.9624093365437796,1.0,0.0005879534142012163,1.0583602558936127,0.4960140953091072,0.018654961592726133,0.05514214613467039,0.06423401102589905
frozenset({47766}),frozenset({42736}),0.05419101349989926,0.011273423332661696,0.0011988716502115656,0.022123071202825802,1.9624093365437794,1.0,0.0005879534142012163,1.0110951056831963,0.5185215254176148,0.018654961592726133,0.010973355148128602,0.06423401102589905
frozenset({42736}),frozenset({21903}),0.011273423332661696,0.07532742292967963,0.0013298408220834173,0.11796246648793567,1.5659963118352942,1.0,0.0004806428948386913,1.0483369946724301,0.3655498906489828,0.015595463137996219,0.04610825995655507,0.06780830292432091
frozenset({21903}),frozenset({42736}),0.07532742292967963,0.011273423332661696,0.0013298408220834173,0.017654139360706166,1.565996311835294,1.0,0.0004806428948386913,1.006495386486275,0.3908722946317055,0.015595463137996219,0.006453468712808041,0.06780830292432091
frozenset({42736}),frozenset({24964}),0.011273423332661696,0.03401168647995164,0.001158573443481765,0.10277033065236818,3.021618193292081,1.0,0.0007751453035355038,1.0766343852877829,0.6766800029948038,0.02625570776255708,0.07117958179210364,0.0684171558475111
frozenset({24964}),frozenset({42736}),0.03401168647995164,0.011273423332661696,0.001158573443481765,0.034063981042654026,3.021618193292081,1.0,0.0007751453035355038,1.023594272563304,0.6926082784814259,0.02625570776255708,0.023050414793958068,0.0684171558475111
frozenset({42736}),frozenset({47626}),0.011273423332661696,0.047350392907515616,0.0015917791658271207,0.14119749776586238,2.9819709847318085,1.0,0.0010579781416128354,1.1092767017029033,0.6722296607864249,0.02791026320438085,0.09851167119542618,0.08740725952122906
frozenset({47626}),frozenset({42736}),0.047350392907515616,0.011273423332661696,0.0015917791658271207,0.03361702127659574,2.9819709847318085,1.0,0.0010579781416128354,1.0231208521216402,0.6976870890359614,0.02791026320438085,0.02259835880941598,0.08740725952122906
frozenset({42736}),frozenset({21137}),0.011273423332661696,0.08198670159177916,0.0013600644771307676,0.12064343163538874,1.4715000029649405,1.0,0.0004357936824380326,1.043960244836178,0.324074772238129,0.014799386099539576,0.042109117711734666,0.06861613705141273
frozenset({21137}),frozenset({42736}),0.08198670159177916,0.011273423332661696,0.0013600644771307676,0.016588842467436717,1.4715000029649408,1.0,0.0004357936824380326,1.0054050832086467,0.3490377979217118,0.014799386099539576,0.005376025344328758,0.06861613705141273
frozenset({42736}),frozenset({27845}),0.011273423332661696,0.041839613137215396,0.0012794680636711666,0.11349419124218052,2.7126013538884752,1.0,0.0008077923927005437,1.0808280976809033,0.6385488113799308,0.02468415937803693,0.07478349041289113,0.07203724731865828
frozenset({27845}),frozenset({42736}),0.041839613137215396,0.011273423332661696,0.0012794680636711666,0.030580303395136045,2.7126013538884752,1.0,0.0008077923927005437,1.0199159147788017,0.6589191005671274,0.02468415937803693,0.019527016384601786,0.07203724731865828
frozenset({13176}),frozenset({26940}),0.11955470481563571,0.006024581906105178,0.0016320773725569213,0.013651301929721076,2.2659334942209264,1.0,0.0009118102611348968,1.007732275653161,0.6345434339247726,0.013167520117044623,0.007672946317164806,0.14227715598158297
frozenset({26940}),frozenset({13176}),0.006024581906105178,0.11955470481563571,0.0016320773725569213,0.27090301003344486,2.2659334942209264,1.0,0.0009118102611348968,1.207583225963876,0.5620669996653996,0.013167520117044623,0.17189972624717925,0.14227715598158297
frozenset({47209}),frozenset({26940}),0.0659983880717308,0.006024581906105178,0.001309691718718517,0.01984429858036941,3.2938880887750295,1.0,0.0009120790241094598,1.0140995115921358,0.7456169303951073,0.01852115685995156,0.013903479324232913,0.11861780146409774
frozenset({26940}),frozenset({47209}),0.006024581906105178,0.0659983880717308,0.001309691718718517,0.21739130434782608,3.2938880887750295,1.0,0.0009120790241094598,1.1934465041305662,0.7006284081003832,0.01852115685995156,0.1620906370424146,0.11861780146409774
frozenset({26940}),frozenset({21903}),0.006024581906105178,0.07532742292967963,0.001309691718718517,0.21739130434782608,2.885951701158916,1.0,0.0008558754895028368,1.181526070700965,0.6574547444811579,0.016362492133417242,0.15363695749283873,0.11738897837426077
frozenset({21903}),frozenset({26940}),0.07532742292967963,0.006024581906105178,0.001309691718718517,0.017386652400695465,2.885951701158916,1.0,0.0008558754895028368,1.0115631143443653,0.7067300044670581,0.016362492133417242,0.011430937111481947,0.11738897837426077
frozenset({21137}),frozenset({26940}),0.08198670159177916,0.006024581906105178,0.001611928269192021,0.01966085033177685,3.2634381336658365,1.0,0.0011179926702409436,1.0139097458571216,0.7555170540593928,0.018656716417910446,0.013718919177922301,0.14360968937993526
frozenset({26940}),frozenset({21137}),0.006024581906105178,0.08198670159177916,0.001611928269192021,0.2675585284280937,3.263438133665837,1.0,0.0011179926702409436,1.2533606220276623,0.6977785266870731,0.018656716417910446,0.20214503118645966,0.14360968937993526
frozenset({17872}),frozenset({24852}),0.005319363288333669,0.1486903082812815,0.001450735442272819,0.27272727272727276,1.834196699702493,1.0,0.0006597976750703544,1.170550826113238,0.4572343988440086,0.009509344251469326,0.1457013418883693,0.14124201565762648
frozenset({24852}),frozenset({17872}),0.1486903082812815,0.005319363288333669,0.001450735442272819,0.009756758587980216,1.8341966997024928,1.0,0.0006597976750703544,1.0044811164712613,0.5342382535906873,0.009509344251469326,0.004461125647641253,0.14124201565762648
frozenset({24852}),frozenset({32734}),0.1486903082812815,0.004956679427765465,0.0012391698569413662,0.008333897960566434,1.681346974727285,1.0,0.0005021596647754333,1.003405600459525,0.4760180352895232,0.008130618720253835,0.003394041709519522,0.12916694898028322
frozenset({32734}),frozenset({24852}),0.004956679427765465,0.1486903082812815,0.0012391698569413662,0.25,1.681346974727285,1.0,0.0005021596647754333,1.1350795889582914,0.407257411307306,0.008130618720253835,0.1190045088223808,0.12916694898028322
frozenset({13176}),frozenset({18234}),0.11955470481563571,0.004120491638122103,0.0010175297199274632,0.008510996882110053,2.0655294633697894,1.0,0.0005249055584364799,1.00442819358579,0.5859110541173234,0.008295687885010268,0.0044086711365412985,0.12772738108164183
frozenset({18234}),frozenset({13176}),0.004120491638122103,0.11955470481563571,0.0010175297199274632,0.2469437652811736,2.0655294633697894,1.0,0.0005249055584364799,1.1691627458779383,0.5179970334389662,0.008295687885010268,0.1446870818235933,0.12772738108164183
frozenset({24964}),frozenset({21903}),0.03401168647995164,0.07532742292967963,0.006598831352004836,0.19401658767772514,2.575643505803263,1.0,0.004036818659977853,1.1472600588715183,0.633286659038705,0.06422828005491274,0.12835804553011992,0.14080928354061462
frozenset({21903}),frozenset({24964}),0.07532742292967963,0.03401168647995164,0.006598831352004836,0.08760197940350409,2.575643505803263,1.0,0.004036818659977853,1.0587356523291414,0.6615828423048624,0.06422828005491274,0.05547716486162255,0.14080928354061462
frozenset({47209}),frozenset({24964}),0.0659983880717308,0.03401168647995164,0.005712270803949224,0.08655167150053428,2.54476271123905,1.0,0.003467554320671336,1.0575182890825263,0.649930412247627,0.06057692307692307,0.054389876445945444,0.12725095423367946
frozenset({24964}),frozenset({47209}),0.03401168647995164,0.0659983880717308,0.005712270803949224,0.16795023696682465,2.54476271123905,1.0,0.003467554320671336,1.1225309511818573,0.6284093132229076,0.06057692307692307,0.10915596674893499,0.12725095423367946
frozenset({24964}),frozenset({22935}),0.03401168647995164,0.03471690509772315,0.0068204714890187385,0.20053317535545023,5.776239984266393,1.0,0.005639690997280744,1.2074085692441965,0.8559906859390105,0.11017087062652563,0.17177993806523045,0.1984964193666398
frozenset({22935}),frozenset({24964}),0.03471690509772315,0.03401168647995164,0.0068204714890187385,0.19645966337782939,5.776239984266394,1.0,0.005639690997280744,1.2021653045829133,0.8566160574715186,0.11017087062652563,0.16816764201413525,0.1984964193666398
frozenset({24964}),frozenset({24852}),0.03401168647995164,0.1486903082812815,0.0062562965948015315,0.18394549763033177,1.2371048238218532,1.0,0.0011990884469312282,1.0432020033547709,0.19840929636461557,0.03545734840698869,0.041412883809502025,0.11301075952049823
frozenset({24852}),frozenset({24964}),0.1486903082812815,0.03401168647995164,0.0062562965948015315,0.04207602141066468,1.2371048238218532,1.0,0.0011990884469312282,1.0084185541973683,0.22513670811735717,0.03545734840698869,0.008348273801912482,0.11301075952049823
frozenset({13176}),frozenset({24964}),0.11955470481563571,0.03401168647995164,0.007001813419302841,0.05856577062442066,1.7219308033708516,1.0,0.0029355562819102744,1.0260815714771225,0.4761869622766652,0.04777288974429474,0.02541861407721825,0.13221534976718663
frozenset({24964}),frozenset({13176}),0.03401168647995164,0.11955470481563571,0.007001813419302841,0.20586492890995262,1.7219308033708516,1.0,0.0029355562819102744,1.1086845641709862,0.4340182636753223,0.04777288974429474,0.09803019513693197,0.13221534976718663
frozenset({24964}),frozenset({27966}),0.03401168647995164,0.04269595003022365,0.0021055813016320774,0.06190758293838863,1.4499638231393241,1.0,0.0006534200352404287,1.0204794672238602,0.32125401127638487,0.028224172856178262,0.020068475536869943,0.055611648949137685
frozenset({27966}),frozenset({24964}),0.04269595003022365,0.03401168647995164,0.0021055813016320774,0.04931571495988674,1.4499638231393241,1.0,0.0006534200352404287,1.0160979083390331,0.3241682938395833,0.028224172856178262,0.01584287124982644,0.055611648949137685
frozenset({26209}),frozenset({24964}),0.04349183961313721,0.03401168647995164,0.004996977634495265,0.11489460273337967,3.3780919038256125,1.0,0.003517746821136901,1.091382242728618,0.7359842051240932,0.06891760455745449,0.08373073992861443,0.13090701700650026
frozenset({24964}),frozenset({26209}),0.03401168647995164,0.04349183961313721,0.004996977634495265,0.14691943127962087,3.3780919038256125,1.0,0.003517746821136901,1.1212401213423782,0.7287612989351382,0.06891760455745449,0.1081303808476156,0.13090701700650026
frozenset({21137}),frozenset({24964}),0.08198670159177916,0.03401168647995164,0.005067499496272416,0.06180879823052347,1.8172811944199527,1.0,0.002278993506207471,1.0296284080453377,0.48989206046833944,0.045681591136136596,0.028775826127005133,0.10540084461289206
frozenset({24964}),frozenset({21137}),0.03401168647995164,0.08198670159177916,0.005067499496272416,0.14899289099526067,1.8172811944199527,1.0,0.002278993506207471,1.0787375201622533,0.4655619741979478,0.045681591136136596,0.07299043436480294,0.10540084461289206
frozenset({47626}),frozenset({24964}),0.047350392907515616,0.03401168647995164,0.00464436832560951,0.09808510638297871,2.8838648280730057,1.0,0.0030339016073365633,1.0710415365756611,0.6857118344216023,0.06053841103086014,0.06632939447222129,0.11731861954220026
frozenset({24964}),frozenset({47626}),0.03401168647995164,0.047350392907515616,0.00464436832560951,0.1365521327014218,2.883864828073006,1.0,0.0030339016073365633,1.1033087730854982,0.6762432842070286,0.06053841103086014,0.09363541340887403,0.11731861954220026
frozenset({24964}),frozenset({47766}),0.03401168647995164,0.05419101349989926,0.004160789844851904,0.12233412322274884,2.2574614372727364,1.0,0.002317662083662504,1.077641288702106,0.5766369431666977,0.04950851114840567,0.07204743314504584,0.09955709693392509
frozenset({47766}),frozenset({24964}),0.05419101349989926,0.03401168647995164,0.004160789844851904,0.07678007064510133,2.2574614372727364,1.0,0.002317662083662504,1.046325239312191,0.5889397924883165,0.04950851114840567,0.044274225232914334,0.09955709693392509
frozenset({24964}),frozenset({27845}),0.03401168647995164,0.041839613137215396,0.002609308885754584,0.076718009478673,1.8336213871546065,1.0,0.0011862730812891482,1.0377765370705039,0.4706383469472202,0.035625859697386526,0.03640141757024279,0.06954128261075475
frozenset({27845}),frozenset({24964}),0.041839613137215396,0.03401168647995164,0.002609308885754584,0.0623645557428365,1.8336213871546065,1.0,0.0011862730812891482,1.0302386918461122,0.47448334253721874,0.035625859697386526,0.02935115142290634,0.06954128261075475
"frozenset({13176, 24964})",frozenset({21903}),0.007001813419302841,0.07532742292967963,0.0016723755792867217,0.23884892086330936,3.1708096676330193,1.0,0.0011449470185761904,1.21483448216233,0.6894505430029355,0.020734449163127652,0.17684259486933407,0.1305251692720987
"frozenset({13176, 21903})",frozenset({24964}),0.016048760830143057,0.03401168647995164,0.0016723755792867217,0.10420590081607031,3.0638263373824466,1.0,0.0011265301575401677,1.0783597641467673,0.6845976881611862,0.034561732250676665,0.07266569724879166,0.07668825846490719
"frozenset({24964, 21903})",frozenset({13176}),0.006598831352004836,0.11955470481563571,0.0016723755792867217,0.2534351145038168,2.1198255216692385,1.0,0.0008834542448696212,1.1793285651242507,0.5317721369734298,0.013434768533505987,0.15205988426588918,0.13371174280849388
frozenset({13176}),"frozenset({24964, 21903})",0.11955470481563571,0.006598831352004836,0.0016723755792867217,0.013988371113170977,2.1198255216692385,1.0,0.0008834542448696212,1.0074943738437534,0.5999953264708278,0.013434768533505987,0.007438625999628326,0.13371174280849388
frozenset({24964}),"frozenset({13176, 21903})",0.03401168647995164,0.016048760830143057,0.0016723755792867217,0.04917061611374408,3.0638263373824466,1.0,0.0011265301575401677,1.0348346988901673,0.6973280464899103,0.034561732250676665,0.03366209011693036,0.07668825846490719
frozenset({21903}),"frozenset({13176, 24964})",0.07532742292967963,0.007001813419302841,0.0016723755792867217,0.022201417680888055,3.1708096676330193,1.0,0.0011449470185761904,1.0155447190622175,0.7403952014107661,0.020734449163127652,0.015306779475523242,0.1305251692720987
"frozenset({24964, 21903})",frozenset({22935}),0.006598831352004836,0.03471690509772315,0.0013600644771307676,0.20610687022900762,5.936786981697997,1.0,0.0011309734753273356,1.2158854368480603,0.8370824858629736,0.0340393343419062,0.1775540937538491,0.12264136314700526
"frozenset({22935, 21903})",frozenset({24964}),0.005883538182550876,0.03401168647995164,0.0013600644771307676,0.23116438356164384,6.796616324741934,1.0,0.0011599554210730226,1.2564302340661653,0.8579155425237551,0.03529411764705882,0.20409428801811322,0.1355762676102058
"frozenset({24964, 22935})",frozenset({21903}),0.0068204714890187385,0.07532742292967963,0.0013600644771307676,0.19940915805022155,2.647231914947839,1.0,0.0008462959366976313,1.1549877023553632,0.6265200859136933,0.016835016835016835,0.13418991564957553,0.10873226392547189
frozenset({21903}),"frozenset({24964, 22935})",0.07532742292967963,0.0068204714890187385,0.0013600644771307676,0.018055369800722212,2.647231914947839,1.0,0.0008462959366976313,1.0114414784359311,0.6729375769982419,0.016835016835016835,0.011312051838751985,0.10873226392547189
frozenset({24964}),"frozenset({22935, 21903})",0.03401168647995164,0.005883538182550876,0.0013600644771307676,0.039988151658767776,6.796616324741934,1.0,0.0011599554210730226,1.0355252005849147,0.882896771870949,0.03529411764705882,0.034306456824853955,0.1355762676102058
frozenset({22935}),"frozenset({24964, 21903})",0.03471690509772315,0.006598831352004836,0.0013600644771307676,0.0391758560650029,5.936786981697996,1.0,0.0011309734753273356,1.0339052936155213,0.8614661585834902,0.0340393343419062,0.03279342298070268,0.12264136314700526
"frozenset({47209, 24964})",frozenset({21903}),0.005712270803949224,0.07532742292967963,0.001370139028813218,0.2398589065255732,3.184217608897739,1.0,0.0009398483900752736,1.216448610670236,0.6898919614657694,0.017197774405665153,0.1779348578901147,0.12902400990315038
"frozenset({47209, 21903})",frozenset({24964}),0.010457384646383235,0.03401168647995164,0.001370139028813218,0.13102119460500966,3.852240455122411,1.0,0.0010144657408201713,1.1116362188844904,0.7482353899389976,0.03179055633473586,0.10042513637826185,0.08565277739729156
"frozenset({24964, 21903})",frozenset({47209}),0.006598831352004836,0.0659983880717308,0.001370139028813218,0.20763358778625954,3.1460402875384097,1.0,0.0009346267964236987,1.178749625843962,0.68667134466991,0.01923620933521924,0.15164342106660758,0.11419688853516916
frozenset({47209}),"frozenset({24964, 21903})",0.0659983880717308,0.006598831352004836,0.001370139028813218,0.02076018928407877,3.14604028753841,1.0,0.0009346267964236987,1.0144615831353105,0.7303414764604997,0.01923620933521924,0.014255427091300224,0.11419688853516916
frozenset({24964}),"frozenset({47209, 21903})",0.03401168647995164,0.010457384646383235,0.001370139028813218,0.040284360189573466,3.852240455122411,1.0,0.0010144657408201713,1.0310789720474722,0.7664800850046747,0.03179055633473586,0.030142183954888543,0.08565277739729156
frozenset({21903}),"frozenset({47209, 24964})",0.07532742292967963,0.005712270803949224,0.001370139028813218,0.018189113280727566,3.184217608897739,1.0,0.0009398483900752736,1.0127079895380564,0.741831356056581,0.017197774405665153,0.012548523038564215,0.12902400990315038
"frozenset({13176, 47209})",frozenset({24964}),0.019101349989925447,0.03401168647995164,0.0019040902679830747,0.09968354430379747,2.930861554382387,1.0,0.001254421140781903,1.0729430828553084,0.6716324863073148,0.037182766083021845,0.06798411213127255,0.07783347831303618
"frozenset({13176, 24964})",frozenset({47209}),0.007001813419302841,0.0659983880717308,0.0019040902679830747,0.2719424460431655,4.120440725728073,1.0,0.0014419818687300735,1.2828678266603697,0.762647429770648,0.026781918662321103,0.22049646953634064,0.15039650160500512
"frozenset({47209, 24964})",frozenset({13176}),0.005712270803949224,0.11955470481563571,0.0019040902679830747,0.3333333333333333,2.788123929103115,1.0,0.001221161418189951,1.3206679427765464,0.645020416848206,0.015434871376071864,0.24280739494772652,0.17462992612567063
frozenset({13176}),"frozenset({47209, 24964})",0.11955470481563571,0.005712270803949224,0.0019040902679830747,0.01592651891800792,2.788123929103115,1.0,0.001221161418189951,1.0103795583464237,0.7284221848431796,0.015434871376071864,0.010272929871434307,0.17462992612567063
frozenset({47209}),"frozenset({13176, 24964})",0.0659983880717308,0.007001813419302841,0.0019040902679830747,0.028850557166844756,4.120440725728073,1.0,0.0014419818687300735,1.0224978183417395,0.8108203509405119,0.026781918662321103,0.0220028032707453,0.15039650160500512
frozenset({24964}),"frozenset({13176, 47209})",0.03401168647995164,0.019101349989925447,0.0019040902679830747,0.055983412322274884,2.930861554382387,1.0,0.001254421140781903,1.0390692947706344,0.6819993470946707,0.037182766083021845,0.03760027840997704,0.07783347831303618
